1561651200063,89,88
1561651200304,90,88
1561651200545,90,88
1561651200783,90,88
1561651201023,89,88
1561651201263,89,88
1561651201503,90,88
1561651201743,90,88
1561651201983,89,88
1561651202223,90,87
1561651202460,89,60
1561651202701,89,88
1561651202940,89,88
1561651203177,89,60
1561651203413,89,59
1561651203651,89,59
1561651203891,89,88
1561651204131,89,88
1561651204372,90,88
1561651204611,89,88
1561651204851,89,88
1561651205091,90,88
1561651205327,89,59
1561651205568,89,88
1561651205808,90,88
1561651206048,89,88
1561651206288,89,88
1561651206530,89,88
1561651206768,90,88
1561651207009,89,60
1561651207247,90,88
1561651207482,90,59
1561651207725,89,88
1561651207959,89,58
1561651208199,89,88
1561651208443,90,88
1561651208681,90,88
1561651208915,90,58
1561651209155,89,63
1561651209393,89,88
1561651209633,90,88
1561651209876,89,88
1561651210115,89,88
1561651210361,90,88
1561651210593,90,88
1561651210831,89,61
1561651211070,90,88
1561651211310,89,88
1561651211548,89,58
1561651211784,90,58
1561651212020,90,58
1561651212264,89,88
1561651212498,89,59
1561651212736,89,59
1561651212971,90,59
1561651213209,89,59
1561651213451,90,88
1561651213689,89,88
1561651213933,89,59
1561651214163,89,61
1561651214403,90,88
1561651214643,89,88
1561651214883,89,88
1561651215123,90,88
1561651215359,90,57
1561651215600,90,88
1561651215836,90,58
1561651216076,89,88
1561651216314,90,58
1561651216558,89,88
1561651216793,89,88
1561651217033,90,88
1561651217269,90,58
1561651217510,89,88
1561651217747,90,60
1561651217986,90,59
1561651218224,89,88
1561651218464,89,88
1561651218704,90,88
1561651218944,90,89
1561651219185,89,88
1561651219424,89,88
1561651219662,90,58
1561651219902,89,88
1561651220142,90,88
1561651220377,90,58
1561651220615,89,60
1561651220855,90,88
1561651221095,89,88
1561651221335,89,88
1561651221572,90,60
1561651221809,89,59
1561651222046,90,58
1561651222329,89,88
1561651222526,90,88
1561651222763,90,59
1561651223003,90,88
1561651223239,90,58
1561651223480,90,88
1561651223720,90,88
1561651223960,89,88
1561651224200,89,88
1561651224440,90,88
1561651224681,89,88
1561651224920,90,88
1561651225160,90,88
1561651225400,90,88
1561651225640,89,88
1561651225884,90,88
1561651226120,89,88
1561651226369,90,88
1561651226600,89,88
1561651226840,89,88
1561651227082,90,88
1561651227320,90,88
1561651227557,90,58
1561651227796,90,57
1561651228034,90,61
1561651228271,89,88
1561651228507,89,57
1561651228744,89,58
1561651228982,89,58
1561651229218,89,59
1561651229455,89,58
1561651229693,89,58
1561651229929,89,58
1561651230166,90,58
1561651230406,89,88
1561651230646,89,88
1561651230886,90,88
1561651231126,90,88
1561651231366,89,88
1561651231606,90,88
1561651231846,90,88
1561651232082,89,59
1561651232367,89,89
1561651232560,89,60
1561651232797,89,59
1561651233037,90,88
1561651233277,90,61
1561651233514,89,88
1561651233750,89,58
1561651233987,90,59
1561651234224,89,58
1561651234465,89,88
1561651234705,90,88
1561651234941,89,60
1561651235184,90,88
1561651235422,89,88
1561651235658,89,59
1561651235899,90,88
1561651236139,90,89
1561651236380,89,88
1561651236616,90,61
1561651236853,89,59
1561651237093,90,88
1561651237334,90,88
1561651237570,89,58
1561651237810,89,88
1561651238050,89,88
1561651238330,89,88
1561651238530,89,88
1561651238770,89,88
1561651239010,89,88
1561651239250,90,88
1561651239487,89,60
1561651239727,91,88
1561651239967,90,88
1561651240207,89,89
1561651240447,90,88
1561651240683,89,59
1561651240921,90,60
1561651241161,90,88
1561651241401,90,88
1561651241638,90,61
1561651241918,89,59
1561651242115,90,88
1561651242368,90,58
1561651242592,90,88
1561651242832,89,88
1561651243068,90,58
1561651243309,89,88
1561651243549,90,88
1561651243789,90,88
1561651244025,90,57
1561651244262,90,58
1561651244503,90,88
1561651244739,90,60
1561651245014,89,60
1561651245218,89,88
1561651245458,89,88
1561651245697,89,88
1561651245938,89,88
1561651246178,90,88
1561651246418,90,88
1561651246658,90,88
1561651246894,90,60
1561651247134,89,88
1561651247370,91,56
1561651247612,90,88
1561651247852,90,88
1561651248114,90,88
1561651248368,90,58
1561651248569,90,88
1561651248804,90,59
1561651249045,90,88
1561651249285,90,88
1561651249525,89,88
1561651249762,90,60
1561651250004,90,88
1561651250243,90,88
1561651250482,89,88
1561651250722,90,88
1561651250962,90,88
1561651251216,90,88
1561651251442,90,88
1561651251678,90,58
1561651251915,90,58
1561651252153,89,60
1561651252421,90,88
1561651252634,90,88
1561651252873,89,88
1561651253113,90,88
1561651253353,90,88
1561651253594,90,88
1561651253829,90,58
1561651254066,90,60
1561651254334,90,88
1561651254547,89,88
1561651254789,90,88
1561651255028,90,88
1561651255267,89,88
1561651255511,90,58
1561651255744,89,88
1561651255980,89,59
1561651256217,89,59
1561651256454,90,58
1561651256691,90,59
1561651256930,90,59
1561651257169,89,88
1561651257409,90,88
1561651257645,89,59
1561651257886,89,88
1561651258126,90,88
1561651258365,90,88
1561651258603,89,58
1561651258839,89,58
1561651259076,90,58
1561651259324,90,58
1561651259553,90,58
1561651259789,89,60
1561651260025,89,58
1561651260265,90,88
1561651260507,91,88
1561651260741,89,59
1561651260978,89,59
1561651261219,90,88
1561651261459,89,88
1561651261699,90,88
1561651261940,90,88
1561651262179,90,88
1561651262419,89,88
1561651262657,90,58
1561651262896,89,87
1561651263136,89,88
1561651263376,89,88
1561651263616,90,88
1561651263856,90,88
1561651264095,89,88
1561651264334,90,60
1561651264573,90,88
1561651264813,90,88
1561651265052,89,88
1561651265293,90,88
1561651265533,89,88
1561651265773,90,88
1561651266009,90,58
1561651266246,90,58
1561651266487,90,88
1561651266727,89,88
1561651266967,89,88
1561651267207,90,88
1561651267443,89,59
1561651267684,90,88
1561651267924,90,88
1561651268163,90,88
1561651268404,90,88
1561651268640,90,58
1561651268881,89,88
1561651269121,89,88
1561651269360,89,88
1561651269600,89,88
1561651269884,89,88
1561651270080,89,88
1561651270367,90,88
1561651270557,89,60
1561651270796,90,58
1561651271035,90,88
1561651271271,90,58
1561651271509,89,61
1561651271748,89,88
1561651271985,90,58
1561651272222,90,59
1561651272463,89,88
1561651272703,90,88
1561651272989,90,88
1561651273183,89,88
1561651273424,90,88
1561651273663,90,88
1561651273899,90,57
1561651274136,89,59
1561651274376,90,88
1561651274617,90,88
1561651274853,90,59
1561651275092,89,60
1561651275331,90,88
1561651275571,90,88
1561651275811,89,88
1561651276051,90,88
1561651276322,89,88
1561651276527,89,60
1561651276768,89,88
1561651277008,90,88
1561651277244,90,59
1561651277485,90,88
1561651277721,90,59
1561651277958,90,58
1561651278598,90,59
1561651278600,90,88
1561651278676,90,88
1561651278915,90,88
1561651279200,89,88
1561651279397,90,88
1561651279632,89,59
1561651279872,89,88
1561651280114,90,88
1561651280367,90,88
1561651280593,90,88
1561651280831,89,59
1561651281066,90,60
1561651281321,90,88
1561651281548,90,88
1561651281786,89,88
1561651282026,89,88
1561651282266,89,88
1561651282507,90,88
1561651282747,90,88
1561651282986,89,88
1561651283228,89,88
1561651283464,90,59
1561651283707,90,88
1561651283940,90,59
1561651284182,90,88
1561651284422,90,88
1561651284657,89,58
1561651284898,89,88
1561651285139,90,88
1561651285374,90,58
1561651285614,89,88
1561651285852,89,60
1561651286094,90,88
1561651286361,89,60
1561651286565,90,59
1561651286804,89,60
1561651287039,90,58
1561651287279,90,58
1561651287517,90,88
1561651287753,89,59
1561651287990,90,58
1561651288227,90,58
1561651288467,89,88
1561651288707,90,88
1561651288944,89,59
1561651289181,89,60
1561651289421,90,88
1561651289662,90,88
1561651289901,89,88
1561651290141,90,88
1561651290382,90,88
1561651290618,89,59
1561651290855,90,57
1561651291095,90,88
1561651291332,89,59
1561651291572,90,88
1561651291809,90,58
1561651292046,89,60
1561651292323,90,88
1561651292525,90,58
1561651292763,90,88
1561651293004,90,88
1561651293243,90,88
1561651293485,90,88
1561651293729,89,58
1561651293960,90,88
1561651294200,90,88
1561651294441,90,88
1561651294681,90,88
1561651294922,90,88
1561651295159,89,59
1561651295394,90,60
1561651295634,90,88
1561651295875,90,88
1561651296114,89,88
1561651296363,90,88
1561651296595,90,88
1561651296835,90,88
1561651297075,89,88
1561651297316,89,88
1561651297555,91,88
1561651297794,89,88
1561651298034,90,88
1561651298271,89,59
1561651298511,90,88
1561651298751,90,88
1561651298991,89,88
1561651299231,90,88
1561651299468,90,59
1561651299708,90,88
1561651299946,89,59
1561651300185,90,88
1561651300425,89,88
1561651300665,89,88
1561651300902,90,59
1561651301139,90,59
1561651301380,89,88
1561651301619,89,88
1561651301856,90,58
1561651302097,89,88
1561651302370,89,58
1561651302573,90,88
1561651302810,89,58
1561651303050,90,88
1561651303329,90,58
1561651303524,90,58
1561651303764,89,88
1561651304005,90,88
1561651304247,90,88
1561651304481,89,58
1561651304718,90,59
1561651304958,89,88
1561651305196,89,59
1561651305435,90,88
1561651305676,90,88
1561651305912,89,59
1561651306153,89,60
1561651306390,89,88
1561651306626,89,61
1561651306866,90,88
1561651307107,90,88
1561651307347,90,88
1561651307586,90,88
1561651307826,89,88
1561651308063,90,59
1561651308322,89,88
1561651308543,90,88
1561651308783,90,88
1561651309023,90,88
1561651309273,90,88
1561651309503,90,89
1561651309743,90,88
1561651309983,90,88
1561651310223,90,88
1561651310460,90,59
1561651310697,90,57
1561651310934,90,59
1561651311171,89,60
1561651311411,90,88
1561651311651,90,88
1561651311891,90,88
1561651312132,90,88
1561651312409,90,88
1561651312608,89,60
1561651312845,90,59
1561651313082,89,59
1561651313321,90,58
1561651313559,90,88
1561651313797,90,59
1561651314036,90,88
1561651314273,90,59
1561651314510,90,58
1561651314754,90,88
1561651314988,89,59
1561651315224,91,59
1561651315478,90,58
1561651315702,89,88
1561651315941,90,88
1561651316181,89,88
1561651316418,90,60
1561651316660,90,88
1561651316899,90,88
1561651317139,90,89
1561651317378,89,88
1561651317618,90,88
1561651317858,90,88
1561651318095,90,60
1561651318366,89,88
1561651318582,90,88
1561651318817,90,88
1561651319055,90,88
1561651319322,90,88
1561651319535,90,88
1561651319776,90,88
1561651320015,89,88
1561651320255,89,88
1561651320495,89,88
1561651320736,90,88
1561651320976,89,88
1561651321218,90,88
1561651321456,89,88
1561651321698,90,88
1561651321936,90,88
1561651322175,90,88
1561651322415,89,88
1561651322653,90,59
1561651322892,90,88
1561651323132,90,88
1561651323372,90,88
1561651323612,89,88
1561651323851,90,59
1561651324090,90,88
1561651324367,90,88
1561651324569,90,88
1561651324810,89,88
1561651325046,89,58
1561651325286,89,88
1561651325527,89,88
1561651325766,90,88
1561651326008,90,88
1561651326248,90,88
1561651326486,90,88
1561651326727,90,88
1561651326966,90,88
1561651327203,90,57
1561651327444,90,88
1561651327683,89,88
1561651327923,90,88
1561651328164,91,88
1561651328417,90,88
1561651328643,89,88
1561651328883,90,89
1561651329120,90,60
1561651329360,91,88
1561651329600,89,88
1561651329840,89,88
1561651330077,90,60
1561651330317,89,88
1561651330558,90,58
1561651330791,90,58
1561651331032,90,88
1561651331268,90,58
1561651331508,90,88
1561651331749,90,88
1561651331988,91,88
1561651332228,90,88
1561651332468,89,88
1561651332705,90,58
1561651332942,89,59
1561651333182,89,88
1561651333425,90,88
1561651333662,91,88
1561651333902,90,89
1561651334142,90,88
1561651334382,89,88
1561651334622,89,88
1561651334862,89,88
1561651335099,89,59
1561651335336,90,59
1561651335576,90,88
1561651335816,89,88
1561651336056,90,88
1561651336296,89,88
1561651336536,90,88
1561651336776,89,88
1561651337016,90,88
1561651337256,90,88
1561651337500,90,88
1561651337733,89,59
1561651337974,90,88
1561651338219,90,88
1561651338454,89,89
1561651339111,89,88
1561651339113,89,88
1561651339170,89,59
1561651339413,89,88
1561651339650,89,88
1561651339890,90,88
1561651340129,90,58
1561651340430,90,59
1561651340604,90,88
1561651340847,90,88
1561651341084,89,88
1561651341324,90,88
1561651341568,91,88
1561651341809,89,88
1561651342041,90,60
1561651342281,90,88
1561651342521,89,88
1561651342761,90,88
1561651343001,91,88
1561651343243,90,88
1561651343481,90,88
1561651343721,90,88
1561651343964,91,88
1561651344198,89,60
1561651344438,90,88
1561651344680,91,88
1561651344918,89,88
1561651345159,90,88
1561651345398,90,88
1561651345635,90,61
1561651345872,89,59
1561651346114,90,88
1561651346364,89,88
1561651346593,89,88
1561651346831,90,60
1561651347066,90,59
1561651347306,90,88
1561651347548,90,88
1561651347786,90,88
1561651348026,90,89
1561651348266,90,89
1561651348506,89,88
1561651348743,90,59
1561651348983,90,89
1561651349220,90,59
1561651349461,90,88
1561651349700,90,88
1561651349937,91,59
1561651350177,90,88
1561651350417,90,88
1561651350654,89,59
1561651350894,89,88
1561651351134,89,88
1561651351374,90,88
1561651351615,89,88
1561651351851,89,59
1561651352091,89,88
1561651352369,89,88
1561651352571,90,88
1561651352811,89,89
1561651353048,91,59
1561651353290,90,88
1561651353525,90,60
1561651353765,90,89
1561651354007,90,88
1561651354242,89,58
1561651354482,89,88
1561651354724,90,88
1561651354962,90,88
1561651355202,89,88
1561651355442,89,88
1561651355682,89,88
1561651355922,90,58
1561651356159,90,88
1561651356396,90,59
1561651356636,89,88
1561651356876,90,88
1561651357113,90,58
1561651357353,89,89
1561651357591,89,60
1561651357830,90,88
1561651358068,89,59
1561651358322,90,88
1561651358547,90,89
1561651358787,90,88
1561651359027,89,88
1561651359267,90,88
1561651359507,89,88
1561651359749,89,88
1561651359989,89,88
1561651360227,91,88
1561651360467,90,59
1561651360705,89,88
1561651360941,91,58
1561651361181,90,88
1561651361421,89,88
1561651361661,90,88
1561651361898,89,59
1561651362138,90,88
1561651362378,90,88
1561651362618,89,88
1561651362858,90,88
1561651363137,90,88
1561651363338,90,88
1561651363579,90,88
1561651363818,90,88
1561651364055,89,60
1561651364320,90,88
1561651364536,90,88
1561651364775,90,88
1561651365017,90,88
1561651365257,90,88
1561651365495,90,89
1561651365735,89,88
1561651365975,89,88
1561651366242,90,60
1561651366453,90,89
1561651366692,89,88
1561651366932,90,88
1561651367172,90,88
1561651367413,89,88
1561651367649,91,57
1561651367889,90,88
1561651368130,89,88
1561651368403,90,59
1561651368603,90,59
1561651368840,90,60
1561651369080,90,88
1561651369324,90,88
1561651369557,90,58
1561651369797,89,88
1561651370037,90,88
1561651370277,90,88
1561651370517,90,89
1561651370759,89,88
1561651370994,89,59
1561651371234,90,88
1561651371476,90,88
1561651371714,90,88
1561651371954,90,88
1561651372194,90,88
1561651372434,90,88
1561651372674,90,88
1561651372914,89,88
1561651373151,90,58
1561651373391,89,88
1561651373631,91,89
1561651373871,90,88
1561651374108,90,60
1561651374362,89,88
1561651374588,90,88
1561651374828,90,88
1561651375068,90,88
1561651375330,90,88
1561651375548,89,88
1561651375785,89,58
1561651376025,90,88
1561651376265,89,88
1561651376505,90,88
1561651376742,89,59
1561651376979,90,59
1561651377216,90,58
1561651377456,89,88
1561651377696,90,88
1561651377936,90,88
1561651378176,90,88
1561651378416,89,88
1561651378681,90,59
1561651378890,90,58
1561651379127,89,60
1561651379367,89,88
1561651379607,90,88
1561651379847,89,88
1561651380087,91,88
1561651380367,89,88
1561651380567,89,89
1561651380807,90,88
1561651381044,90,60
1561651381327,89,88
1561651381524,90,88
1561651381789,90,88
1561651382005,90,88
