1561476420895,90,88
1561476421136,90,88
1561476421376,90,88
1561476421620,90,88
1561476421852,90,59
1561476422093,90,88
1561476422333,90,89
1561476422572,90,89
1561476422813,90,88
1561476423052,90,88
1561476423293,91,88
1561476423532,90,88
1561476423772,91,88
1561476424012,91,88
1561476424252,90,88
1561476424492,90,88
1561476424734,90,88
1561476424972,90,88
1561476425213,90,88
1561476425452,91,88
1561476425692,90,89
1561476425932,90,88
1561476426172,90,88
1561476426418,90,88
1561476426652,90,89
1561476426892,90,88
1561476427135,91,88
1561476427377,91,88
1561476427612,90,88
1561476427852,91,88
1561476428093,90,89
1561476428332,90,88
1561476428574,90,88
1561476428812,90,88
1561476429052,90,88
1561476429292,90,88
1561476429536,91,88
1561476429773,90,88
1561476430008,90,59
1561476430249,90,88
1561476430490,91,88
1561476430729,90,88
1561476430969,90,88
1561476431209,91,88
1561476431449,90,88
1561476431685,59,88
1561476431926,53,88
1561476432162,92,89
1561476432394,35,53
1561476432621,25,61
1561476432850,31,43
1561476433080,32,38
1561476433307,33,40
1561476433533,31,37
1561476433769,24,88
1561476433992,16,34
1561476434218,20,39
1561476434485,136,0
1561476434717,97,30
1561476434946,53,28
1561476435175,52,29
1561476435416,48,57
1561476435643,97,49
1561476435878,91,44
1561476436112,90,38
1561476436352,91,88
1561476436592,92,88
1561476436832,92,88
1561476437073,95,88
1561476437313,90,88
1561476437555,91,88
1561476437793,91,58
1561476438030,90,88
1561476438272,90,88
1561476438510,90,89
1561476438750,91,89
1561476438989,91,59
1561476439227,90,89
1561476439467,90,88
1561476439707,90,88
1561476439947,90,88
1561476440181,90,38
1561476440415,53,35
1561476440661,33,0
1561476440894,34,63
1561476441129,49,99
1561476441390,110,0
1561476441625,45,89
1561476441856,43,43
1561476442089,40,88
1561476442323,90,38
1561476442551,37,38
1561476442792,38,45
1561476443015,48,89
1561476443251,90,60
1561476443497,90,89
1561476443728,91,58
1561476443969,90,88
1561476444212,91,88
1561476444449,90,88
1561476444689,90,88
1561476444930,91,88
1561476445165,90,59
1561476445413,90,88
1561476445647,91,88
1561476445886,91,88
1561476446126,90,89
1561476446366,90,88
1561476446606,91,88
1561476446847,91,88
1561476447086,90,88
1561476447326,90,88
1561476447562,90,58
1561476447802,90,89
1561476448039,91,58
1561476448280,90,89
1561476448520,90,88
1561476448756,90,59
1561476448997,91,88
1561476449237,91,88
1561476449477,90,88
1561476449713,91,58
1561476449954,91,88
1561476450191,91,60
1561476450431,91,88
1561476450667,90,59
1561476450908,90,88
1561476451148,90,88
1561476451388,90,88
1561476451628,90,89
1561476451865,90,60
1561476452105,90,88
1561476452345,91,89
1561476452588,90,88
1561476452825,91,88
1561476453065,90,89
1561476453305,90,88
1561476453545,90,88
1561476453783,90,59
1561476454022,91,88
1561476454262,90,88
1561476454498,90,58
1561476454738,90,59
1561476454972,90,60
1561476455213,91,88
1561476455455,90,88
1561476455693,90,88
1561476455933,90,89
1561476456173,90,88
1561476456412,91,88
1561476456653,90,88
1561476456893,90,89
1561476457136,91,88
1561476457373,90,89
1561476457614,90,88
1561476457855,90,88
1561476458093,90,88
1561476458333,90,89
1561476458573,90,88
1561476458813,90,88
1561476459049,90,58
1561476459291,90,88
1561476459526,90,59
1561476459767,91,88
1561476460007,90,88
1561476460243,91,59
1561476460481,90,59
1561476460723,90,88
1561476460958,91,58
1561476461199,91,88
1561476461439,91,89
1561476461680,90,88
1561476461918,90,88
1561476462158,90,88
1561476462398,90,88
1561476462635,90,59
1561476462875,91,88
1561476463115,91,88
1561476463355,90,88
1561476463595,90,88
1561476463835,91,88
1561476464078,90,88
1561476464315,90,89
1561476464555,90,89
1561476464796,90,88
1561476465035,90,88
1561476465275,90,88
1561476465514,91,88
1561476465755,91,88
1561476465996,90,88
1561476466235,90,88
1561476466475,91,88
1561476466715,90,88
1561476466955,90,89
1561476467195,90,88
1561476467436,90,88
1561476467675,90,88
1561476467916,90,88
1561476468155,91,89
1561476468394,90,88
1561476468635,90,89
1561476468875,90,88
1561476469115,90,88
1561476469355,91,88
1561476469591,90,59
1561476469832,91,88
1561476470068,90,60
1561476470309,90,89
1561476470549,91,88
1561476470789,90,88
1561476471029,90,88
1561476471271,90,89
1561476471512,91,88
1561476471749,90,88
1561476471989,90,88
1561476472229,91,89
1561476472468,90,88
1561476472709,90,88
1561476472949,91,88
1561476473191,90,89
1561476473425,90,58
1561476473665,90,88
1561476473908,90,88
1561476474146,90,88
1561476474382,91,60
1561476474625,90,88
1561476474860,90,60
1561476475100,91,88
1561476475342,90,89
1561476475576,91,60
1561476475816,90,88
1561476476059,90,88
1561476476293,90,60
1561476476533,91,88
1561476476775,90,88
1561476477014,90,88
1561476477254,91,89
1561476477495,90,88
1561476477734,91,88
1561476477974,90,88
1561476478214,91,88
1561476478450,90,58
1561476478692,91,88
1561476478931,91,88
1561476479171,90,88
1561476479417,90,88
1561476479651,90,88
1561476479891,90,89
1561476480131,90,88
1561476480371,90,88
1561476480610,90,88
1561476480851,90,88
1561476481091,90,88
1561476481328,91,61
1561476481568,90,88
1561476481807,90,88
1561476482048,90,88
1561476482287,90,88
1561476482528,91,88
1561476482769,90,88
1561476483007,90,88
1561476483252,90,89
1561476483484,91,59
1561476483726,90,89
1561476483969,91,88
1561476484201,90,59
1561476484438,90,59
1561476484679,90,89
1561476484915,90,60
1561476485155,90,88
1561476485396,90,88
1561476485635,90,88
1561476485876,90,88
1561476486119,90,88
1561476486352,91,59
1561476486594,90,88
1561476486829,90,58
1561476487068,90,58
1561476487307,91,88
1561476487548,91,88
1561476487791,90,88
1561476488027,90,88
1561476488268,90,88
1561476488503,91,60
1561476488740,90,60
1561476488986,90,88
