1563243377071,71,24
1563243378670,71,24
1563243380288,71,24
1563243381870,71,24
1563243383482,70,24
1563243385073,70,24
1563243386699,0,16
1563243388285,70,16
1563243389902,69,24
1563243391494,69,24
1563243393110,69,24
1563243394697,69,24
1563243396313,69,24
1563243397900,69,24
1563243399548,71,24
1563243401139,71,24
1563243402730,79,24
1563243404307,79,24
1563243405964,88,24
1563243407514,88,24
1563243413365,95,25
1563243414956,95,25
1563243416573,95,26
1563243418200,95,26
1563243425853,95,27
1563243425853,95,27
1563243425853,95,27
1563243425853,95,27
1563243426927,95,27
1563243432941,95,27
1563243434566,95,27
1563243436159,0,24
1563243437749,94,24
1563243439358,91,28
1563243440954,91,28
1563243442562,92,28
1563243444155,92,28
1563243445767,95,28
1563243447359,95,28
1563243448978,95,28
1563243450561,95,28
1563243452198,95,29
1563243453767,95,29
1563243455382,95,29
1563243456981,95,29
1563243458587,95,29
1563243460178,95,29
1563243461797,91,29
1563243463392,91,29
1563243464998,80,29
1563243466590,80,29
1563243468205,74,29
1563243469796,74,29
1563243471409,69,29
1563243473005,69,29
1563243474618,64,29
1563243476204,64,29
1563243477820,61,29
1563243479410,61,29
1563243481023,59,29
1563243482616,59,29
1563243484236,58,29
1563243485820,58,29
1563243487443,56,29
1563243489024,56,29
1563243490638,55,29
1563243492231,55,29
1563243494340,55,29
1563243495434,55,29
1563243497058,54,29
1563243498694,54,29
1563243500320,54,29
1563243501900,54,29
1563243503523,54,29
1563243505106,54,29
1563243506731,53,29
1563243508318,53,29
1563243509934,52,28
1563243511850,52,28
1563243513352,52,28
1563243514719,52,28
1563243516360,0,40
1563243517931,52,40
1563243519545,52,28
1563243521135,52,28
1563243522750,52,28
1563243524339,52,28
1563243525954,53,28
1563243527544,53,28
1563243529159,53,28
1563243530749,53,28
1563243532372,54,28
1563243534002,54,28
1563243535617,53,27
1563243537210,53,27
1563243538824,53,27
1563243540412,53,27
1563243542027,54,27
1563243543617,54,27
1563243545232,54,27
1563243546842,54,27
1563243548438,54,27
1563243550037,54,27
1563243556295,55,27
1563243556295,55,27
1563243556295,55,27
1563243558168,56,27
1563243559773,56,27
1563243562062,56,27
1563243562947,56,27
1563243564588,0,36
1563243566201,56,36
1563243572663,56,26
1563243572663,56,26
1563243572663,56,26
1563243572663,56,26
1563243574187,57,26
1563243575771,57,26
1563243577397,57,26
1563243578975,57,26
1563243580590,57,26
1563243583878,57,26
1563243587058,57,26
1563243588055,58,26
1563243590059,58,26
1563243590275,58,26
1563243593258,58,26
1563243593475,58,26
1563243595067,58,26
1563243596686,58,26
1563243598317,58,26
1563243605135,0,17
1563243605135,57,17
1563243605135,58,25
1563243605135,58,25
1563243606294,58,25
1563243609658,58,25
1563243611247,58,25
1563243612863,58,25
1563243614451,58,25
1563243616067,58,25
1563243617657,58,25
1563243619272,59,25
1563243620862,59,25
1563243622475,59,25
1563243624066,59,25
1563243625687,59,25
1563243627271,59,25
1563243628890,60,25
1563243630474,60,25
1563243632090,60,25
1563243635345,60,25
1563243636938,60,25
1563243638550,61,25
1563243640169,61,25
1563243641767,61,25
1563243643350,61,25
1563243644965,61,25
1563243646554,61,25
1563243648169,62,25
1563243649760,62,25
1563243653883,62,24
1563244588981,0,0
1563244590569,0,0
1563244592205,0,0
