1563244432008,64,25.6
1563244433089,64,25.6
1563244434218,64,25.4
1563244435299,64,25.4
1563244436419,64,25.4
1563244437504,64,25.4
1563244438615,64,25.4
1563244439707,64,25.4
1563244440818,64,25.4
1563244441922,64,25.4
1563244443020,64,25.4
1563244444115,64,25.4
1563244445249,64,25.4
1563244449086,64,25.4
1563244449837,95,25.9
1563244449837,95,25.9
1563244449837,95,26.7
1563244452141,95,26.7
1563244452145,95,27
1563244452925,95,27
1563244454046,95,27.2
1563244457092,95,27.2
1563244457098,95,27.5
1563244457339,95,27.5
1563244458491,95,27.5
1563244459542,95,27.5
1563244460660,95,27.4
1563244461745,95,27.4
1563244462869,95,27.4
1563244463952,95,27.4
1563244466043,95,27.2
1563244468104,95,27.2
1563244468111,95,27.1
1563244468479,95,27.1
1563244469594,95,26.9
1563244470699,95,26.9
1563244471799,95,26.7
1563244472890,95,26.7
1563244474006,95,26.6
1563244475100,95,26.6
1563244476211,95,26.4
1563244477301,95,26.4
1563244478414,95,26.4
1563244479511,95,26.4
1563244480624,95,26.2
1563244481720,95,26.2
1563244482824,95,26.2
1563244483919,95,26.2
1563244485035,95,26.1
1563244486122,95,26.1
1563244487235,95,26
1563244488337,95,26
1563244489463,95,26
1563244490533,95,26
1563244491660,95,25.9
1563244492739,95,25.9
1563244493850,95,25.8
1563244494937,95,25.8
1563244496054,93,25.7
1563244497146,93,25.7
1563244498261,92,25.7
1563244502127,92,25.7
1563244502148,89,25.7
1563244502148,89,25.7
1563244502670,86,25.7
1563244503759,86,25.7
1563244504871,84,25.7
1563244505964,84,25.7
1563244507080,81,25.7
1563244508169,81,25.7
1563244509291,79,25.7
1563244510385,79,25.7
1563244511488,78,25.7
1563244512577,78,25.7
1563244513691,76,25.7
1563244514782,76,25.7
1563244515901,75,25.7
1563244516989,75,25.7
1563244518115,74,25.7
1563244519192,74,25.7
1563244520316,76,25.7
1563244521400,76,25.7
1563244522518,75,25.8
1563244523601,75,25.8
1563244524765,74,25.8
1563244525856,74,25.8
1563244526970,95,26.1
1563244528061,95,26.1
1563244529175,95,26.5
1563244530266,95,26.5
1563244531381,95,26.9
1563244532470,95,26.9
1563244533585,95,27
1563244534675,95,27
1563244535804,95,27.1
1563244536890,95,27.1
1563244537997,95,27.6
1563244539089,95,27.6
1563244540200,95,28.1
1563244541290,95,28.1
1563244542406,95,28.4
1563244543502,95,28.4
1563244544612,95,28.9
1563244545700,95,28.9
1563244546815,95,29.2
1563244547905,95,29.2
1563244549022,95,29.5
1563244550110,95,29.5
1563244551225,95,29.7
1563244552315,95,29.7
1563244553435,95,29.6
1563244554521,95,29.6
1563244555636,95,29.7
1563244556726,95,29.7
1563244557840,95,29.9
1563244558930,95,29.9
1563244560045,95,30.1
1563244561135,95,30.1
1563244562250,95,30.1
1563244563341,95,30.1
1563244564457,95,30
1563244565545,95,30
1563244566663,95,29.9
1563244567750,95,29.9
1563244568866,95,29.7
1563244569955,95,29.7
1563244571070,95,29.5
1563244572160,95,29.5
1563244573275,95,29.3
1563244574365,95,29.3
1563244575480,95,29.1
1563244576581,95,29.1
1563244577686,95,29.1
1563244578775,95,29.1
1563244579890,95,28.9
1563244580981,95,28.9
1563244582095,95,28.7
1563244583185,95,28.7
1563244584301,95,28.6
1563244585390,95,28.6
1563244586506,95,28.4
1563244587600,95,28.4
1563244588710,95,28.3
1563244593055,95,28.1
1563244594142,95,28.1
1563244595259,95,27.9
1563244596361,95,27.9
1563244597468,95,27.8
1563244598551,95,27.8
1563244599670,95,27.7
1563244600762,95,27.7
1563244601873,95,27.6
1563244602974,95,27.6
